### METADATA ###
## USER ##
# id=ctso
# printer=Annex K3
# measure_type=microswitch_probe
# measure_gcode="G28 Z"
# notes=Suboptimal frame thermistor location
# timestamp=2021-07-05_17-46-11
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.00125
# max_z=170.0
# homing_speed=5.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=PC2
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.13
# frame_z_length=383.0
# max_z_offset=99999999.0
# sensor_type=100k3950_airtemp
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
72,2021/07/05-18:58:35,-10311,35.23183974011412,41.33459934353067,105.12945604957496,105.0,99.89723517341949,100.0
72,2021/07/05-18:58:48,-10310,35.24878686149475,41.453296122008226,104.83890937642255,105.0,100.02696593093552,100.0
72,2021/07/05-18:59:01,-10311,35.256227219938744,41.6601229036055,105.02018654734708,105.0,100.09675694090582,100.0
73,2021/07/05-18:59:35,-10311,35.26144500828229,41.64047371433992,105.0784860230204,105.0,100.03917115333563,100.0
73,2021/07/05-18:59:48,-10311,35.221886473342074,41.571621198774096,105.26995832330253,105.0,99.96957104693459,100.0
73,2021/07/05-19:00:01,-10310,35.32220534467695,41.581464939005855,104.96538412136225,105.0,99.97074001701844,100.0
74,2021/07/05-19:00:35,-10310,35.34091186212162,41.709201377564796,104.79182291826754,105.0,99.86041189907665,100.0
74,2021/07/05-19:00:48,-10311,35.3306902768865,41.81695116143459,105.04541372228178,105.0,100.04432310193705,100.0
74,2021/07/05-19:01:01,-10310,35.32198421027275,41.709201377564796,104.91119442892101,105.0,100.01214399556352,100.0
75,2021/07/05-19:01:35,-10310,35.354796223361724,41.6601229036055,104.89043767647318,105.0,100.14360136158942,100.0
75,2021/07/05-19:01:48,-10310,35.33601578131481,41.453296122008226,105.04544407588305,105.0,99.90768241568746,100.0
75,2021/07/05-19:02:01,-10310,35.36167513742533,41.66994368056601,104.98897235329231,105.0,100.0204931017329,100.0
76,2021/07/05-19:02:36,-10310,35.36568063182383,41.75821645357405,105.27098149965344,105.0,99.88241792105151,100.0
76,2021/07/05-19:02:48,-10310,35.39707465941174,41.55192603605002,105.08639278194248,105.0,100.06087789640637,100.0
76,2021/07/05-19:03:01,-10311,35.427794963927184,41.630645298573086,104.85572837077989,105.0,99.99000095047181,100.0
77,2021/07/05-19:03:36,-10310,35.43119296214495,41.85605726867067,105.03411692437241,105.0,100.19381758743528,100.0
77,2021/07/05-19:03:49,-10311,35.495569260579686,41.719009457722905,104.86284524062367,105.0,99.8603684306863,100.0
77,2021/07/05-19:04:01,-10310,35.41066385339049,41.953647051973235,104.82261733563665,105.0,100.07947030034816,100.0
78,2021/07/05-19:04:36,-10310,35.43806913735266,41.6601229036055,105.16917500221734,105.0,99.81104079767162,100.0
78,2021/07/05-19:04:49,-10310,35.461145591879095,41.72881500368601,104.92073106505917,105.0,100.16802827017617,100.0
78,2021/07/05-19:05:02,-10310,35.45270718745881,41.81695116143459,105.17813494031456,105.0,99.88258285877781,100.0
79,2021/07/05-19:05:36,-10310,35.52309330145242,41.91464115418381,105.02490035277721,105.0,100.15006288277941,100.0
79,2021/07/05-19:05:49,-10310,35.44717189682081,42.021811439898045,105.10579340981725,105.0,99.94691646810011,100.0
79,2021/07/05-19:06:02,-10310,35.51166328643803,42.03153926928144,104.82981457897606,105.0,99.9881976668818,100.0
80,2021/07/05-19:06:36,-10309,35.521287186871874,41.83650924244591,105.22879476239707,105.0,99.96558756436258,100.0
80,2021/07/05-19:06:49,-10309,35.497509559486524,41.826731459637756,105.12774004763902,105.0,99.95494487205463,100.0
80,2021/07/05-19:07:02,-10310,35.470058058825536,42.07042580266284,104.74723483933685,105.0,100.0617156091119,100.0
81,2021/07/05-19:07:36,-10310,35.541575521226285,41.982875288263585,105.01492276468299,105.0,100.07145359391951,100.0
81,2021/07/05-19:07:49,-10311,35.47626209739595,41.93414909668434,104.95268325095243,105.0,100.0191643513421,100.0
81,2021/07/05-19:08:02,-10310,35.54649274626332,41.92439637467618,104.9806415594097,105.0,99.89285345763548,100.0
82,2021/07/05-19:08:36,-10311,35.557968173054846,42.05098748947859,104.93547661116288,105.0,99.92424763167963,100.0
82,2021/07/05-19:08:49,-10310,35.59797091036982,42.021811439898045,105.11895995833032,105.0,100.0448704378521,100.0
82,2021/07/05-19:09:02,-10310,35.572770260988506,42.10927276105821,104.886323778571,105.0,100.0029883937411,100.0
83,2021/07/05-19:09:37,-10310,35.61091040188778,42.002348334236615,105.14670429975573,105.0,100.09665694141687,100.0
83,2021/07/05-19:09:49,-10310,35.62359774070211,42.04126461858715,104.88925453816212,105.0,99.92490952386534,100.0
83,2021/07/05-19:10:02,-10310,35.58557326126852,41.93414909668434,105.14966220914383,105.0,100.0227095828161,100.0
84,2021/07/05-19:10:37,-10310,35.634939868748944,42.01208112877197,105.28522523458464,105.0,99.88030087504538,100.0
84,2021/07/05-19:10:50,-10311,35.62624663685522,41.9633922886124,105.18492223771571,105.0,100.04185915957136,100.0
84,2021/07/05-19:11:02,-10310,35.62094933752431,41.982875288263585,105.15774019350825,105.0,100.04156885925603,100.0
85,2021/07/05-19:11:37,-10310,35.69309422473177,42.29325860829982,105.05884215138818,105.0,100.13753001523865,100.0
85,2021/07/05-19:11:50,-10310,35.64289888345534,42.11897832948091,105.00960895531868,105.0,99.89830961222503,100.0
85,2021/07/05-19:12:03,-10310,35.70827460389599,42.32222833909134,105.03860166802116,105.0,100.06365380408508,100.0
86,2021/07/05-19:12:37,-10310,35.72287723851801,41.9731350334842,104.87250995720566,105.0,99.77167005770339,100.0
86,2021/07/05-19:12:50,-10311,35.723676285667494,42.13838207247085,105.11750956468887,105.0,100.15427964184833,100.0
86,2021/07/05-19:13:03,-10311,35.720601293102256,42.08985422210725,104.93539590198425,105.0,99.91679839862132,100.0
87,2021/07/05-19:13:37,-10310,35.6818116276277,42.331880052077906,104.89211765347588,105.0,100.22672003818934,100.0
87,2021/07/05-19:13:50,-10310,35.72394083689246,42.215898700911566,105.02879076511583,105.0,99.8211913072579,100.0
87,2021/07/05-19:14:03,-10310,35.75227904164693,42.29325860829982,105.35681774967269,105.0,100.12987862843323,100.0
88,2021/07/05-19:14:37,-10310,35.73978420249041,42.177160029126014,105.05191138179997,105.0,99.75180437319463,100.0
88,2021/07/05-19:14:50,-10310,35.7498851454923,42.360820621805885,104.91306398263217,105.0,100.19710753293874,100.0
88,2021/07/05-19:15:03,-10310,35.776247741641754,42.32222833909134,105.10607829119438,105.0,99.86776023713142,100.0
89,2021/07/05-19:15:38,-10309,35.763954011752,42.080141248274,105.08597237188675,105.0,100.26422748109411,100.0
89,2021/07/05-19:15:50,-10310,35.78625387771898,42.15777596796784,105.30103039905082,105.0,99.77838457343283,100.0
89,2021/07/05-19:16:03,-10311,35.80773331153839,42.13838207247085,104.61005128548119,105.0,100.16584182966909,100.0
90,2021/07/05-19:16:38,-10310,35.76005389619269,42.283597162033686,105.3044960284126,105.0,99.73523542168114,100.0
90,2021/07/05-19:16:51,-10311,35.798521992885235,42.4282638371061,105.0571633340239,105.0,100.24066575706757,100.0
90,2021/07/05-19:17:03,-10311,35.760031556626345,42.40900643715156,104.88005685515067,105.0,99.74482963229246,100.0
91,2021/07/05-19:17:38,-10311,35.83834197152365,42.601147583125965,105.08186873990803,105.0,100.28696129929598,100.0
91,2021/07/05-19:17:51,-10312,35.87835986736159,42.53400733302749,105.15387936838468,105.0,99.70604752833398,100.0
91,2021/07/05-19:18:04,-10312,35.880796180273244,42.32222833909134,105.1554149231101,105.0,100.28404782762196,100.0
92,2021/07/05-19:18:38,-10311,35.822918144878166,42.37046262734168,104.83005432685626,105.0,99.72334349914834,100.0
92,2021/07/05-19:18:51,-10311,35.89795864542173,42.30291761881904,104.82370067328449,105.0,100.29149007049708,100.0
92,2021/07/05-19:19:04,-10311,35.84999143947435,42.273933278399795,104.91418088471728,105.0,99.68788950270768,100.0
93,2021/07/05-19:19:38,-10312,35.89308691862635,42.312574195210345,105.00297912043524,105.0,100.3143832939435,100.0
93,2021/07/05-19:19:51,-10311,35.937425513893324,42.50519703548025,105.1524855976668,105.0,99.68588810078745,100.0
93,2021/07/05-19:20:04,-10312,35.89544004041859,42.50519703548025,104.9946286389347,105.0,100.32179563641836,100.0
94,2021/07/05-19:20:38,-10311,35.96446976283724,42.331880052077906,105.10722950127422,105.0,99.74340115568516,100.0
94,2021/07/05-19:20:51,-10312,35.93879435092974,42.37046262734168,104.85897477497012,105.0,100.29984199455895,100.0
94,2021/07/05-19:21:04,-10310,35.97490448940868,42.5532022166924,105.05297948044085,105.0,99.68719159551452,100.0
95,2021/07/05-19:21:39,-10311,35.98520444109234,42.5627960688538,105.0448656645651,105.0,100.25530219253001,100.0
95,2021/07/05-19:21:51,-10310,35.99294530324516,42.62030902564982,104.81072409871561,105.0,99.77007008820229,100.0
95,2021/07/05-19:22:04,-10311,35.98301082277557,42.649033331460146,104.95853095179557,105.0,100.26567575654373,100.0
96,2021/07/05-19:22:39,-10311,36.02539140693719,42.5532022166924,105.21360827409487,105.0,99.78227061653315,100.0
96,2021/07/05-19:22:52,-10311,36.02890874293114,42.5532022166924,105.06908226806162,105.0,100.2647749231053,100.0
96,2021/07/05-19:23:04,-10312,36.00694714110933,42.51480286637809,104.83895170622525,105.0,99.72194370551635,100.0
97,2021/07/05-19:23:39,-10312,36.01479614650816,42.44751158416045,105.11784065575392,105.0,100.24290309924857,100.0
97,2021/07/05-19:23:52,-10311,36.03660335260396,42.524406298366216,104.92909563249721,105.0,99.73704270437183,100.0
97,2021/07/05-19:24:05,-10312,36.07542908231055,42.5532022166924,105.09977674763664,105.0,100.30343997670633,100.0
98,2021/07/05-19:24:39,-10311,36.08430509648023,42.639460941832965,105.01662525829794,105.0,99.77740766061916,100.0
98,2021/07/05-19:24:52,-10312,36.07024747151834,42.62030902564982,104.85863024039061,105.0,100.26101277744912,100.0
98,2021/07/05-19:25:05,-10312,36.05965896428151,42.839984043837035,105.15548037665998,105.0,99.72347972907316,100.0
99,2021/07/05-19:25:39,-10312,36.118058348325675,42.639460941832965,105.10178564837499,105.0,100.18021817416842,100.0
99,2021/07/05-19:25:52,-10312,36.098704495448686,42.668170981598735,105.07582660388098,105.0,99.78963220260039,100.0
99,2021/07/05-19:26:05,-10312,36.10750958339194,42.801869366096525,104.82391629055512,105.0,100.23571999228771,100.0
100,2021/07/05-19:26:39,-10312,36.107179639489836,42.61072949596394,105.02305083654737,105.0,99.81468259211019,100.0
100,2021/07/05-19:26:52,-10313,36.09897620089762,42.79233482026103,105.03653346511973,105.0,100.23643266842222,100.0
100,2021/07/05-19:27:05,-10314,36.12104222851714,42.62030902564982,104.98977572810607,105.0,99.7165525426677,100.0
101,2021/07/05-19:27:39,-10312,36.156774999675726,42.61072949596394,104.73393332415752,105.0,100.23627399201774,100.0
101,2021/07/05-19:27:52,-10312,36.09951883856207,42.820931403015436,104.96056239016119,105.0,99.72713497021313,100.0
101,2021/07/05-19:28:05,-10312,36.15112065216117,42.92560497914286,104.9240908513466,105.0,100.30130279667466,100.0
102,2021/07/05-19:28:40,-10312,36.18193250736854,42.839984043837035,105.02576283007335,105.0,99.81514682106351,100.0
102,2021/07/05-19:28:53,-10312,36.165185243762686,42.67773624523102,104.99274648857667,105.0,100.1831303265356,100.0
102,2021/07/05-19:29:05,-10313,36.20514400894776,42.89708571225498,104.77990854908579,105.0,99.77573663479954,100.0
103,2021/07/05-19:29:40,-10313,36.198296073584984,42.878061186227,104.87673203059286,105.0,100.15415705022421,100.0
103,2021/07/05-19:29:53,-10313,36.26102325435701,42.79233482026103,104.91383540957202,105.0,99.8059880197724,100.0
103,2021/07/05-19:30:06,-10312,36.15783822234202,42.811401559835645,105.26381539502775,105.0,100.26066862482783,100.0
104,2021/07/05-19:30:40,-10312,36.243098009278356,42.735078064969,104.73410334014604,105.0,99.84715606805034,100.0
104,2021/07/05-19:30:53,-10312,36.239704008091174,42.89708571225498,105.02555894321657,105.0,100.18243793906029,100.0
104,2021/07/05-19:31:06,-10312,36.219897056414105,42.85902730082705,105.31188201932846,105.0,99.74543705743535,100.0
105,2021/07/05-19:31:40,-10311,36.26243893986748,42.9635980241394,104.9417960518397,105.0,100.13970887059669,100.0
105,2021/07/05-19:31:53,-10312,36.262598997883785,42.878061186227,104.77540418767443,105.0,99.82905638842206,100.0
105,2021/07/05-19:32:06,-10313,36.27554726584344,42.89708571225498,104.95425498884472,105.0,100.20897156333295,100.0
106,2021/07/05-19:32:40,-10311,36.21382021010583,42.839984043837035,104.81663446229017,105.0,99.86517806658169,100.0
106,2021/07/05-19:32:53,-10313,36.28201053850237,42.88757461839981,105.17297484568161,105.0,100.15888588908882,100.0
106,2021/07/05-19:33:06,-10314,36.23422045665359,42.93510673494825,105.45930190734698,105.0,99.72491728932911,100.0
107,2021/07/05-19:33:40,-10311,36.27051098926901,42.839984043837035,104.97855251713614,105.0,100.17287773173267,100.0
107,2021/07/05-19:33:53,-10313,36.240875161137886,42.83045889717124,105.07736356088377,105.0,99.85905858063414,100.0
107,2021/07/05-19:34:06,-10313,36.24362544654376,42.839984043837035,104.90651809462796,105.0,100.1578473620622,100.0
108,2021/07/05-19:34:41,-10312,36.27195664309426,43.029996353378465,104.99639823694747,105.0,99.84631999980911,100.0
108,2021/07/05-19:34:53,-10312,36.28675937409374,42.629886173751004,105.06690338061628,105.0,100.14866502809237,100.0
108,2021/07/05-19:35:06,-10312,36.240561648876486,42.89708571225498,105.08233931777592,105.0,99.7777718809255,100.0
109,2021/07/05-19:35:41,-10312,36.2269289374725,42.58197660171686,104.98104068122045,105.0,100.06979898434693,100.0
109,2021/07/05-19:35:54,-10313,36.24454265739694,42.58197660171686,104.96512624598293,105.0,99.92120089541613,100.0
109,2021/07/05-19:36:06,-10311,36.221465520936135,42.715973593183776,105.157805208268,105.0,100.07654288211123,100.0
110,2021/07/05-19:36:41,-10312,36.23779731252411,42.70641780907192,104.87438105297983,105.0,100.0475132792317,100.0
110,2021/07/05-19:36:54,-10312,36.19155167928062,42.70641780907192,105.2447169208912,105.0,99.98542869916811,100.0
110,2021/07/05-19:37:07,-10313,36.17113287337373,42.658603344194944,105.22927883480348,105.0,99.97309846897392,100.0
111,2021/07/05-19:37:41,-10313,36.14706064174466,42.715973593183776,105.05028042919014,105.0,99.85689012819145,100.0
111,2021/07/05-19:37:54,-10312,36.190478315667846,42.668170981598735,104.82961631375059,105.0,100.11121783969732,100.0
111,2021/07/05-19:38:07,-10311,36.17073223227526,42.639460941832965,104.9440451874271,105.0,99.907479126629,100.0
112,2021/07/05-19:38:41,-10311,36.23468373211136,42.67773624523102,104.97334025269635,105.0,100.2894198043829,100.0
112,2021/07/05-19:38:54,-10312,36.20034094154339,42.62030902564982,104.79258645638674,105.0,99.71734573336036,100.0
112,2021/07/05-19:39:07,-10311,36.1987387019395,42.801869366096525,105.15854186883458,105.0,100.23965106587428,100.0
113,2021/07/05-19:39:41,-10312,36.190225609828914,42.811401559835645,104.97581025723737,105.0,99.6507665090173,100.0
113,2021/07/05-19:39:54,-10312,36.22855924270012,42.62030902564982,104.9171524424653,105.0,100.29505518485779,100.0
113,2021/07/05-19:40:07,-10312,36.22039899434465,42.658603344194944,105.07488462868287,105.0,99.65997692795611,100.0
114,2021/07/05-19:40:42,-10311,36.238451420945154,42.68729913664981,104.82942144490944,105.0,100.32758538822517,100.0
114,2021/07/05-19:40:54,-10312,36.261762120836316,42.70641780907192,104.96147780891008,105.0,99.67210660262663,100.0
114,2021/07/05-19:41:07,-10312,36.23044792874226,42.601147583125965,105.13066067231874,105.0,100.3380106408171,100.0
115,2021/07/05-19:41:42,-10311,36.276758077515616,43.115198980807236,105.06213369186531,105.0,99.71985751567678,100.0
115,2021/07/05-19:41:55,-10311,36.269289907281525,42.86854541421155,104.93792127158292,105.0,100.31499280352642,100.0
115,2021/07/05-19:42:07,-10311,36.26560262348713,42.72552701129928,105.14066483553006,105.0,99.67602879994543,100.0
116,2021/07/05-19:42:42,-10311,36.233150449026034,42.649033331460146,104.88700147068278,105.0,100.25005627663461,100.0
116,2021/07/05-19:42:55,-10312,36.258344703796716,42.67773624523102,105.3216570365661,105.0,99.72618448399818,100.0
116,2021/07/05-19:43:08,-10312,36.30721273711615,43.105741250731626,105.18995462642158,105.0,100.2907374818998,100.0
117,2021/07/05-19:43:42,-10312,36.334472415533256,42.944606160038916,105.07967566202517,105.0,99.87281078418081,100.0
117,2021/07/05-19:43:55,-10312,36.335283418297124,43.21908239607609,105.15151727361955,105.0,100.20920935787173,100.0
117,2021/07/05-19:44:08,-10312,36.31715960993842,43.01103700283596,104.978409544183,105.0,99.74392851478211,100.0
118,2021/07/05-19:44:42,-10313,36.29954262001501,42.820931403015436,105.04339369715179,105.0,100.1113601894424,100.0
118,2021/07/05-19:44:55,-10312,36.3024689985395,43.00155385037749,105.0803258659202,105.0,99.78382470688632,100.0
118,2021/07/05-19:45:08,-10312,36.32562540017326,42.92560497914286,104.87806494829216,105.0,100.26018893128357,100.0
119,2021/07/05-19:45:42,-10311,36.31164646200452,42.801869366096525,105.00609743329738,105.0,99.87697882271678,100.0
119,2021/07/05-19:45:55,-10312,36.34207359429073,43.00155385037749,104.98867023466373,105.0,100.18541332870649,100.0
119,2021/07/05-19:46:08,-10311,36.306126318601564,42.88757461839981,105.30831744589904,105.0,99.81670007078615,100.0
120,2021/07/05-19:46:42,-10312,36.35137741601458,42.72552701129928,105.06099491550569,105.0,100.0419567966026,100.0
120,2021/07/05-19:46:55,-10312,36.283348768568615,42.97309046617721,104.84188282105104,105.0,99.93219409894269,100.0
120,2021/07/05-19:47:08,-10314,36.34884529571467,42.78279792079093,105.02055420060726,105.0,100.14081320616711,100.0
121,2021/07/05-19:47:43,-10312,36.318640455025786,43.058418015801124,105.05567419896587,105.0,100.0290494042964,100.0
121,2021/07/05-19:47:55,-10312,36.36990320071059,43.048946441444116,104.817769714429,105.0,100.04505396902235,100.0
121,2021/07/05-19:48:08,-10312,36.33109222187906,43.105741250731626,105.03132648878045,105.0,99.87037570551834,100.0
122,2021/07/05-19:48:43,-10313,36.35197744812492,42.9635980241394,104.90521376354896,105.0,100.01665611561205,100.0
122,2021/07/05-19:48:56,-10313,36.37269251564104,43.048946441444116,105.09379088548616,105.0,99.94766741349343,100.0
122,2021/07/05-19:49:08,-10312,36.39301373760786,42.97309046617721,104.99540186662799,105.0,100.04781396972643,100.0
123,2021/07/05-19:49:43,-10313,36.35358012818025,43.15300689442091,104.87545112519591,105.0,100.0570886838765,100.0
123,2021/07/05-19:49:56,-10313,36.414678792124874,43.1435583640465,104.90397116706181,105.0,99.9633351169669,100.0
123,2021/07/05-19:50:09,-10313,36.433151431029664,42.954103255931045,105.11573851126494,105.0,99.95831384831193,100.0
124,2021/07/05-19:50:43,-10314,36.43133816523658,43.1435583640465,105.00018399351016,105.0,99.9332935568965,100.0
124,2021/07/05-19:50:56,-10313,36.43347634941284,43.058418015801124,105.19703515738668,105.0,100.03113702178892,100.0
124,2021/07/05-19:51:09,-10313,36.40791956107026,42.820931403015436,105.11133471987176,105.0,100.06531123804187,100.0
125,2021/07/05-19:51:43,-10313,36.41158903536602,42.906594469316076,105.32271940140504,105.0,100.07355341690487,100.0
125,2021/07/05-19:51:56,-10313,36.44611816523692,43.058418015801124,105.08621339185396,105.0,100.0156478935631,100.0
125,2021/07/05-19:52:09,-10312,36.44255108269286,43.02051783666815,105.08846895128637,105.0,99.8957519303943,100.0
126,2021/07/05-19:52:43,-10312,36.391901751126376,43.048946441444116,104.74703735682836,105.0,99.92984202781959,100.0
126,2021/07/05-19:52:56,-10314,36.47818753868012,42.916100891105145,104.57395504463302,105.0,99.94069232992747,100.0
126,2021/07/05-19:53:09,-10313,36.48657073817863,43.2096499080879,104.99416084135535,105.0,100.11688060529234,100.0
127,2021/07/05-19:53:44,-10313,36.44641739738054,42.954103255931045,105.19522588210779,105.0,99.93217921746147,100.0
127,2021/07/05-19:53:56,-10312,36.43328999707611,42.9635980241394,105.33019079021466,105.0,100.13696346030254,100.0
127,2021/07/05-19:54:09,-10313,36.443901837510694,43.048946441444116,105.20984928683922,105.0,99.81654622000971,100.0
128,2021/07/05-19:54:44,-10313,36.432825965637385,42.93510673494825,104.73494870673848,105.0,100.0616702618928,100.0
128,2021/07/05-19:54:57,-10315,36.455344706844016,43.029996353378465,104.85808703593044,105.0,99.88308640142868,100.0
128,2021/07/05-19:55:09,-10315,36.43954389738695,42.878061186227,105.12692843274331,105.0,100.16466751838293,100.0
129,2021/07/05-19:55:44,-10312,36.44077534262229,42.98258058355617,104.95153776945956,105.0,100.01756707326629,100.0
129,2021/07/05-19:55:57,-10313,36.423972306510386,42.92560497914286,105.10723827676284,105.0,100.0622308708006,100.0
129,2021/07/05-19:56:10,-10312,36.39315417493267,43.08681887814862,104.82994301706182,105.0,99.84315965857057,100.0
130,2021/07/05-19:56:44,-10312,36.427432119978754,42.992068377786666,105.02529195250465,105.0,99.97537893774602,100.0
130,2021/07/05-19:56:57,-10312,36.44080114794552,43.2096499080879,105.10120998458423,105.0,99.9607767502659,100.0
130,2021/07/05-19:57:10,-10313,36.49664065790261,43.1435583640465,104.93947958488235,105.0,100.09631999965066,100.0
131,2021/07/05-19:57:44,-10315,36.503398975613365,43.03947255446991,105.13739969962816,105.0,100.03560600270052,100.0
131,2021/07/05-19:57:57,-10313,36.54058378832679,42.97309046617721,104.90854268955661,105.0,99.98413023415065,100.0
131,2021/07/05-19:58:10,-10314,36.513714094983776,43.115198980807236,105.0893503829709,105.0,99.93548593275099,100.0
132,2021/07/05-19:58:44,-10314,36.497897110034266,43.21908239607609,104.82615691935936,105.0,99.90932490872932,100.0
132,2021/07/05-19:58:57,-10314,36.48228530549034,43.115198980807236,104.77277731761984,105.0,100.025339867794,100.0
132,2021/07/05-19:59:10,-10315,36.51729566643175,43.19077806863061,105.14322905254366,105.0,99.95133402457932,100.0
133,2021/07/05-19:59:45,-10313,36.53027239895477,42.992068377786666,104.91446107545916,105.0,100.19926234471141,100.0
133,2021/07/05-19:59:57,-10315,36.507898190325676,43.08681887814862,105.40269177595313,105.0,99.836418863444,100.0
133,2021/07/05-20:00:10,-10314,36.55852106158065,43.1435583640465,105.31335311967021,105.0,100.05649531089139,100.0
134,2021/07/05-20:00:45,-10313,36.532915024161355,42.906594469316076,105.01288332071292,105.0,99.82129025129814,100.0
134,2021/07/05-20:00:58,-10314,36.54233404446609,42.992068377786666,104.7963630299138,105.0,100.14769522782073,100.0
134,2021/07/05-20:01:10,-10313,36.514978881324936,43.124654408726144,104.87425591369218,105.0,99.91932057252997,100.0
135,2021/07/05-20:01:45,-10314,36.55116401418791,43.03947255446991,104.87517752097015,105.0,100.20923950456343,100.0
135,2021/07/05-20:01:58,-10314,36.54347232495527,42.92560497914286,104.99163308505155,105.0,99.7658836300793,100.0
135,2021/07/05-20:02:11,-10314,36.63584129497431,43.16245312858439,105.19412635321802,105.0,100.14211860137,100.0
136,2021/07/05-20:02:45,-10316,36.56175321895653,43.134107535976796,105.07008711707822,105.0,99.76511739878109,100.0
136,2021/07/05-20:02:58,-10315,36.56870058235434,43.15300689442091,104.83633073221952,105.0,100.17664752586623,100.0
136,2021/07/05-20:03:11,-10314,36.51295511001949,43.115198980807236,105.21617336434839,105.0,99.90008430316253,100.0
137,2021/07/05-20:03:45,-10314,36.597973842402325,43.08681887814862,105.1006953630415,105.0,100.24105372548398,100.0
137,2021/07/05-20:03:58,-10314,36.57252203140126,42.98258058355617,104.87269702098752,105.0,99.79247035981376,100.0
137,2021/07/05-20:04:11,-10314,36.568956148514246,43.058418015801124,104.64659996549798,105.0,100.1514109906166,100.0
138,2021/07/05-20:04:45,-10313,36.54582453625498,43.18133871420849,105.10035024240625,105.0,99.79886815579586,100.0
138,2021/07/05-20:04:58,-10315,36.60989031067624,43.322689220487575,105.32145153741563,105.0,100.1348898661357,100.0
138,2021/07/05-20:05:11,-10315,36.546587928854365,43.18133871420849,105.08383997167999,105.0,99.88121891640773,100.0
139,2021/07/05-20:05:45,-10314,36.63218336571099,43.048946441444116,104.88805797590832,105.0,100.2305574936697,100.0
139,2021/07/05-20:05:58,-10316,36.623030113511994,43.44477971956729,105.22200013521926,105.0,99.7827579374658,100.0
139,2021/07/05-20:06:11,-10314,36.62063272327102,43.36969232507761,104.9996200947984,105.0,100.1830647553782,100.0
140,2021/07/05-20:06:46,-10315,36.643282912082334,43.18133871420849,104.82350740456346,105.0,99.72109264299199,100.0
140,2021/07/05-20:06:58,-10313,36.65415711082334,43.124654408726144,105.14971925691152,105.0,100.28260730911889,100.0
140,2021/07/05-20:07:11,-10314,36.60272699237339,43.2096499080879,105.02067074736132,105.0,99.79251747209247,100.0
141,2021/07/05-20:07:46,-10314,36.626443645627965,42.916100891105145,104.72817819469772,105.0,100.31766125304966,100.0
141,2021/07/05-20:07:59,-10314,36.65365488138497,42.86854541421155,105.0021696567521,105.0,99.7289520688453,100.0
141,2021/07/05-20:08:11,-10314,36.63183743786037,42.811401559835645,104.79183141352505,105.0,100.27977132112291,100.0
142,2021/07/05-20:08:46,-10313,36.59305500987893,43.2096499080879,104.94769143143668,105.0,99.6817727791255,100.0
142,2021/07/05-20:08:59,-10314,36.65186631147852,43.42602140518426,105.16467146816042,105.0,100.25009154563922,100.0
142,2021/07/05-20:09:12,-10314,36.664225848010034,43.34149726133671,104.89753118470497,105.0,99.7567358425153,100.0
143,2021/07/05-20:09:46,-10313,36.594359112612004,43.322689220487575,104.73969751178804,105.0,100.28519765546805,100.0
143,2021/07/05-20:09:59,-10315,36.61844762156133,43.31328179618811,105.13225215063882,105.0,99.71294178002672,100.0
143,2021/07/05-20:10:12,-10314,36.6271891571558,43.388477719505204,104.77756811390314,105.0,100.303363542224,100.0
144,2021/07/05-20:10:46,-10313,36.61400313709502,43.22851259820351,105.21005426787558,105.0,99.69469213971784,100.0
144,2021/07/05-20:10:59,-10313,36.637306458016354,43.07735423265689,104.88862678043303,105.0,100.27350923408743,100.0
144,2021/07/05-20:11:12,-10315,36.60406256438739,43.02051783666815,104.75909794153823,105.0,99.7492523719554,100.0
145,2021/07/05-20:11:46,-10315,36.553524414550736,43.124654408726144,105.37656967119422,105.0,100.31780017454066,100.0
145,2021/07/05-20:11:59,-10315,36.59655163711663,43.20021513276464,105.15071285418071,105.0,99.70052982841287,100.0
145,2021/07/05-20:12:12,-10314,36.57925334774259,43.115198980807236,104.9831601785523,105.0,100.2866801357844,100.0
146,2021/07/05-20:12:47,-10316,36.58649444542277,43.09628121700928,104.68776187197795,105.0,99.68120167532531,100.0
146,2021/07/05-20:12:59,-10313,36.524808525041394,42.906594469316076,104.68912241471804,105.0,100.29413183428889,100.0
146,2021/07/05-20:13:12,-10314,36.58353162167777,43.01103700283596,104.7747022391859,105.0,99.70696675250754,100.0
147,2021/07/05-20:13:47,-10314,36.60677894067114,43.34149726133671,104.84597471112882,105.0,100.27211405052158,100.0
147,2021/07/05-20:14:00,-10315,36.57187062902514,43.34149726133671,105.0297798792114,105.0,99.7275145019793,100.0
147,2021/07/05-20:14:12,-10314,36.58776367796077,43.45415549969397,105.03268229563173,105.0,100.28051218905844,100.0
148,2021/07/05-20:14:47,-10314,36.60298573661149,43.360296234895884,105.01562397566502,105.0,99.6594740267697,100.0
148,2021/07/05-20:15:00,-10314,36.604366245045526,43.538436467574854,105.20723499096572,105.0,100.33896062766415,100.0
